COD UF,COD,NOME
31,3168200,Tapiraí
31,3168309,Taquaraçu de Minas
31,3168408,Tarumirim
31,3168507,Teixeiras
31,3168606,Teófilo Otoni
31,3168705,Timóteo
31,3168804,Tiradentes
31,3168903,Tiros
31,3169000,Tocantins
31,3169059,Tocos do Moji
31,3169109,Toledo
31,3169208,Tombos
31,3169307,Três Corações
31,3169356,Três Marias
31,3169406,Três Pontas
31,3169505,Tumiritinga
31,3169604,Tupaciguara
31,3169703,Turmalina
31,3169802,Turvolândia
31,3169901,Ubá
31,3170008,Ubaí
31,3170057,Ubaporanga
31,3170107,Uberaba
31,3170206,Uberlândia
31,3170305,Umburatiba
31,3170404,Unaí
31,3170438,União de Minas
31,3170479,Uruana de Minas
31,3170503,Urucânia
31,3170529,Urucuia
31,3170578,Vargem Alegre
31,3170602,Vargem Bonita
31,3170651,Vargem Grande do Rio Pardo
31,3170701,Varginha
31,3170750,Varjão de Minas
31,3170800,Várzea da Palma
31,3170909,Varzelândia
31,3171006,Vazante
31,3171030,Verdelândia
31,3171071,Veredinha
31,3171105,Veríssimo
31,3171154,Vermelho Novo
31,3171204,Vespasiano
31,3171303,Viçosa
31,3171402,Vieiras
31,3171501,Mathias Lobato
31,3171600,Virgem da Lapa
31,3171709,Virgínia
31,3171808,Virginópolis
31,3171907,Virgolândia
31,3172004,Visconde do Rio Branco
31,3172103,Volta Grande
31,3172202,Wenceslau Braz
32,3200102,Afonso Cláudio
32,3200136,Águia Branca
32,3200169,Água doce do Norte
32,3200201,Alegre
32,3200300,Alfredo Chaves
32,3200359,Alto Rio Novo
32,3200409,Anchieta
32,3200508,Apiacá
32,3200607,Aracruz
32,3200706,Atilio Vivacqua
32,3200805,Baixo Guandu
32,3200904,Barra de São Francisco
32,3201001,Boa Esperança
32,3201100,Bom Jesus do Norte
32,3201159,Brejetuba
32,3201209,Cachoeiro de Itapemirim
32,3201308,Cariacica
32,3201407,Castelo
32,3201506,Colatina
32,3201605,Conceição da Barra
32,3201704,Conceição do Castelo
32,3201803,Divino de São Lourenço
32,3201902,domingos Martins
32,3202009,dores do Rio Preto
32,3202108,Ecoporanga
32,3202207,Fundão
32,3202256,Governador Lindenberg
32,3202306,Guaçuí
32,3202405,Guarapari
32,3202454,Ibatiba
32,3202504,Ibiraçu
32,3202553,Ibitirama
32,3202603,Iconha
32,3202652,Irupi
32,3202702,Itaguaçu
32,3202801,Itapemirim
32,3202900,Itarana
32,3203007,Iúna
32,3203056,Jaguaré
32,3203106,Jerônimo Monteiro
32,3203130,João Neiva
32,3203163,Laranja da Terra
32,3203205,Linhares
32,3203304,Mantenópolis
32,3203320,Marataízes
32,3203346,Marechal Floriano
32,3203353,Marilândia
32,3203403,Mimoso do Sul
32,3203502,Montanha
32,3203601,Mucurici
32,3203700,Muniz Freire
32,3203809,Muqui
32,3203908,Nova Venécia
32,3204005,Pancas
32,3204054,Pedro Canário
32,3204104,Pinheiros
32,3204203,Piúma
32,3204252,Ponto Belo
32,3204302,Presidente Kennedy
32,3204351,Rio Bananal
32,3204401,Rio Novo do Sul
32,3204500,Santa Leopoldina
32,3204559,Santa Maria de Jetibá
32,3204609,Santa Teresa
32,3204658,São domingos do Norte
32,3204708,São Gabriel da Palha
32,3204807,São José do Calçado
32,3204906,São Mateus
32,3204955,São Roque do Canaã
32,3205002,Serra
32,3205010,Sooretama
32,3205036,Vargem Alta
32,3205069,Venda Nova do Imigrante
32,3205101,Viana
32,3205150,Vila Pavão
32,3205176,Vila Valério
32,3205200,Vila Velha
32,3205309,Vitória
33,3300100,Angra dos Reis
33,3300159,Aperibé
33,3300209,Araruama
33,3300225,Areal
33,3300233,Armação dos Búzios
33,3300258,Arraial do Cabo
33,3300308,Barra do Piraí
33,3300407,Barra Mansa
33,3300456,Belford Roxo
33,3300506,Bom Jardim
33,3300605,Bom Jesus do Itabapoana
33,3300704,Cabo Frio
33,3300803,Cachoeiras de Macacu
33,3300902,Cambuci
33,3300936,Carapebus
33,3300951,Comendador Levy Gasparian
33,3301009,Campos dos Goytacazes
33,3301108,Cantagalo
33,3301157,Cardoso Moreira
33,3301207,Carmo
33,3301306,Casimiro de Abreu
33,3301405,Conceição de Macabu
33,3301504,Cordeiro
33,3301603,Duas Barras
33,3301702,Duque de Caxias
33,3301801,Engenheiro Paulo de Frontin
33,3301850,Guapimirim
33,3301876,Iguaba Grande
33,3301900,Itaboraí
33,3302007,Itaguaí
33,3302056,Italva
33,3302106,Itaocara
33,3302205,Itaperuna
33,3302254,Itatiaia
33,3302270,Japeri
33,3302304,Laje do Muriaé
33,3302403,Macaé
33,3302452,Macuco
33,3302502,Magé
33,3302601,Mangaratiba
33,3302700,Maricá
33,3302809,Mendes
33,3302858,Mesquita
33,3302908,Miguel Pereira
33,3303005,Miracema
33,3303104,Natividade
33,3303203,Nilópolis
33,3303302,Niterói
33,3303401,Nova Friburgo
33,3303500,Nova Iguaçu
33,3303609,Paracambi
33,3303708,Paraíba do Sul
33,3303807,Paraty
33,3303856,Paty do Alferes
33,3303906,Petrópolis
33,3303955,Pinheiral
33,3304003,Piraí
33,3304102,Porciúncula
33,3304110,Porto Real
33,3304128,Quatis
33,3304144,Queimados
33,3304151,Quissamã
33,3304201,Resende
33,3304300,Rio Bonito
33,3304409,Rio Claro
33,3304508,Rio das Flores
33,3304524,Rio das Ostras
33,3304557,Rio de Janeiro
33,3304607,Santa Maria Madalena
33,3304706,Santo Antônio de Pádua
33,3304755,São Francisco de Itabapoana
33,3304805,São Fidélis
33,3304904,São Gonçalo
33,3305000,São João da Barra
33,3305109,São João de Meriti
33,3305133,São José de Ubá
33,3305158,São José do Vale do Rio Preto
33,3305208,São Pedro da Aldeia
33,3305307,São Sebastião do Alto
33,3305406,Sapucaia
33,3305505,Saquarema
33,3305554,Seropédica
33,3305604,Silva Jardim
33,3305703,Sumidouro
33,3305752,Tanguá
33,3305802,Teresópolis
33,3305901,Trajano de Moraes
33,3306008,Três Rios
33,3306107,Valença
33,3306156,Varre-Sai
33,3306206,Vassouras
33,3306305,Volta Redonda
35,3500105,Adamantina
35,3500204,Adolfo
35,3500303,Aguaí
35,3500402,Águas da Prata
35,3500501,Águas de Lindóia
35,3500550,Águas de Santa Bárbara
35,3500600,Águas de São Pedro
35,3500709,Agudos
35,3500758,Alambari
35,3500808,Alfredo Marcondes
35,3500907,Altair
35,3501004,Altinópolis
35,3501103,Alto Alegre
35,3501152,Alumínio
35,3501202,Álvares Florence
35,3501301,Álvares Machado
35,3501400,Álvaro de Carvalho
35,3501509,Alvinlândia
35,3501608,Americana
35,3501707,Américo Brasiliense
35,3501806,Américo de Campos
35,3501905,Amparo
35,3502002,Analândia
35,3502101,Andradina
35,3502200,Angatuba
35,3502309,Anhembi
35,3502408,Anhumas
35,3502507,Aparecida
35,3502606,Aparecida D'oeste
35,3502705,Apiaí
35,3502754,Araçariguama
35,3502804,Araçatuba
35,3502903,Araçoiaba da Serra
35,3503000,Aramina
35,3503109,Arandu
35,3503158,Arapeí
35,3503208,Araraquara
35,3503307,Araras
35,3503356,Arco-Íris
35,3503406,Arealva
35,3503505,Areias
35,3503604,Areiópolis
35,3503703,Ariranha
35,3503802,Artur Nogueira
35,3503901,Arujá
35,3503950,Aspásia
35,3504008,Assis
35,3504107,Atibaia
35,3504206,Auriflama
35,3504305,Avaí
35,3504404,Avanhandava
35,3504503,Avaré
35,3504602,Bady Bassitt
35,3504701,Balbinos
35,3504800,Bálsamo
35,3504909,Bananal
35,3505005,Barão de Antonina
35,3505104,Barbosa
35,3505203,Bariri
35,3505302,Barra Bonita
35,3505351,Barra do Chapéu
35,3505401,Barra do Turvo
35,3505500,Barretos
35,3505609,Barrinha
35,3505708,Barueri
35,3505807,Bastos
35,3505906,Batatais
35,3506003,Bauru
35,3506102,Bebedouro
35,3506201,Bento de Abreu
35,3506300,Bernardino de Campos
35,3506359,Bertioga
35,3506409,Bilac
35,3506508,Birigui
35,3506607,Biritiba-Mirim
35,3506706,Boa Esperança do Sul
35,3506805,Bocaina
35,3506904,Bofete
35,3507001,Boituva
35,3507100,Bom Jesus dos Perdões
35,3507159,Bom Sucesso de Itararé
35,3507209,Borá
35,3507308,Boracéia
35,3507407,Borborema
35,3507456,Borebi
35,3507506,Botucatu
35,3507605,Bragança Paulista
35,3507704,Braúna
35,3507753,Brejo Alegre
35,3507803,Brodowski
35,3507902,Brotas
35,3508009,Buri
35,3508108,Buritama
35,3508207,Buritizal
35,3508306,Cabrália Paulista
35,3508405,Cabreúva
35,3508504,Caçapava
35,3508603,Cachoeira Paulista
35,3508702,Caconde
35,3508801,Cafelândia
35,3508900,Caiabu
35,3509007,Caieiras
35,3509106,Caiuá
35,3509205,Cajamar
35,3509254,Cajati
35,3509304,Cajobi
35,3509403,Cajuru
35,3509452,Campina do Monte Alegre
35,3509502,Campinas
35,3509601,Campo Limpo Paulista
35,3509700,Campos do Jordão
35,3509809,Campos Novos Paulista
35,3509908,Cananéia
35,3509957,Canas
35,3510005,Cândido Mota
35,3510104,Cândido Rodrigues
35,3510153,Canitar
35,3510203,Capão Bonito
35,3510302,Capela do Alto
35,3510401,Capivari
35,3510500,Caraguatatuba
35,3510609,Carapicuíba
35,3510708,Cardoso
35,3510807,Casa Branca
35,3510906,Cássia dos Coqueiros
35,3511003,Castilho
35,3511102,Catanduva
35,3511201,Catiguá
35,3511300,Cedral
35,3511409,Cerqueira César
35,3511508,Cerquilho
35,3511607,Cesário Lange
35,3511706,Charqueada
35,3511904,Clementina
35,3512001,Colina
35,3512100,Colômbia
35,3512209,Conchal
35,3512308,Conchas
35,3512407,Cordeirópolis
35,3512506,Coroados
35,3512605,Coronel Macedo
35,3512704,Corumbataí
35,3512803,Cosmópolis
35,3512902,Cosmorama
35,3513009,Cotia
35,3513108,Cravinhos
35,3513207,Cristais Paulista
35,3513306,Cruzália
35,3513405,Cruzeiro
35,3513504,Cubatão
35,3513603,Cunha
35,3513702,descalvado
35,3513801,Diadema
35,3513850,Dirce Reis
35,3513900,Divinolândia
35,3514007,dobrada
35,3514106,dois Córregos
35,3514205,dolcinópolis
35,3514304,dourado
35,3514403,Dracena
35,3514502,Duartina
35,3514601,Dumont
35,3514700,Echaporã
35,3514809,Eldorado
35,3514908,Elias Fausto
35,3514924,Elisiário
35,3514957,Embaúba
35,3515004,Embu das Artes
35,3515103,Embu-Guaçu
35,3515129,Emilianópolis
35,3515152,Engenheiro Coelho
35,3515186,Espírito Santo do Pinhal
35,3515194,Espírito Santo do Turvo
35,3515202,Estrela D'oeste
35,3515301,Estrela do Norte
35,3515350,Euclides da Cunha Paulista
35,3515400,Fartura
35,3515509,Fernandópolis
35,3515608,Fernando Prestes
35,3515657,Fernão
35,3515707,Ferraz de Vasconcelos
35,3515806,Flora Rica
35,3515905,Floreal
35,3516002,Flórida Paulista
35,3516101,Florínia
35,3516200,Franca
35,3516309,Francisco Morato
35,3516408,Franco da Rocha
35,3516507,Gabriel Monteiro
35,3516606,Gália
35,3516705,Garça
35,3516804,Gastão Vidigal
35,3516853,Gavião Peixoto
35,3516903,General Salgado
35,3517000,Getulina
35,3517109,Glicério
35,3517208,Guaiçara
35,3517307,Guaimbê
35,3517406,Guaíra
35,3517505,Guapiaçu
35,3517604,Guapiara
35,3517703,Guará
35,3517802,Guaraçaí
35,3517901,Guaraci
35,3518008,Guarani D'oeste
35,3518107,Guarantã
35,3518206,Guararapes
35,3518305,Guararema
35,3518404,Guaratinguetá
35,3518503,Guareí
35,3518602,Guariba
35,3518701,Guarujá
35,3518800,Guarulhos
35,3518859,Guatapará
35,3518909,Guzolândia
35,3519006,Herculândia
35,3519055,Holambra
35,3519071,Hortolândia
35,3519105,Iacanga
35,3519204,Iacri
35,3519253,Iaras
35,3519303,Ibaté
35,3519402,Ibirá
35,3519501,Ibirarema
35,3519600,Ibitinga
35,3519709,Ibiúna
35,3519808,Icém
35,3519907,Iepê
35,3520004,Igaraçu do Tietê
35,3520103,Igarapava
35,3520202,Igaratá
35,3520301,Iguape
35,3520400,Ilhabela
35,3520426,Ilha Comprida
35,3520442,Ilha Solteira
35,3520509,Indaiatuba
35,3520608,Indiana
35,3520707,Indiaporã
35,3520806,Inúbia Paulista
35,3520905,Ipaussu
35,3521002,Iperó
35,3521101,Ipeúna
35,3521150,Ipiguá
35,3521200,Iporanga
35,3521309,Ipuã
35,3521408,Iracemápolis
35,3521507,Irapuã
35,3521606,Irapuru
35,3521705,Itaberá
35,3521804,Itaí
35,3521903,Itajobi
35,3522000,Itaju
35,3522109,Itanhaém
35,3522158,Itaóca
35,3522208,Itapecerica da Serra
35,3522307,Itapetininga
35,3522406,Itapeva
35,3522505,Itapevi
35,3522604,Itapira
35,3522653,Itapirapuã Paulista
35,3522703,Itápolis
35,3522802,Itaporanga
35,3522901,Itapuí
35,3523008,Itapura
35,3523107,Itaquaquecetuba
35,3523206,Itararé
35,3523305,Itariri
35,3523404,Itatiba
35,3523503,Itatinga
35,3523602,Itirapina
35,3523701,Itirapuã
35,3523800,Itobi
35,3523909,Itu
35,3524006,Itupeva
35,3524105,Ituverava
35,3524204,Jaborandi
35,3524303,Jaboticabal
35,3524402,Jacareí
35,3524501,Jaci
35,3524600,Jacupiranga
35,3524709,Jaguariúna
35,3524808,Jales
35,3524907,Jambeiro
35,3525003,Jandira
35,3525102,Jardinópolis
35,3525201,Jarinu
35,3525300,Jaú
35,3525409,Jeriquara
35,3525508,Joanópolis
35,3525607,João Ramalho
35,3525706,José Bonifácio
35,3525805,Júlio Mesquita
35,3525854,Jumirim
35,3525904,Jundiaí
35,3526001,Junqueirópolis
35,3526100,Juquiá
35,3526209,Juquitiba
35,3526308,Lagoinha
35,3526407,Laranjal Paulista
35,3526506,Lavínia
35,3526605,Lavrinhas
35,3526704,Leme
35,3526803,Lençóis Paulista
35,3526902,Limeira
35,3527009,Lindóia
35,3527108,Lins
35,3527207,Lorena
35,3527256,Lourdes
35,3527306,Louveira
35,3527405,Lucélia
35,3527504,Lucianópolis
35,3527603,Luís Antônio
35,3527702,Luiziânia
35,3527801,Lupércio
35,3527900,Lutécia
35,3528007,Macatuba
35,3528106,Macaubal
35,3528205,Macedônia
35,3528304,Magda
35,3528403,Mairinque
35,3528502,Mairiporã
35,3528601,Manduri
35,3528700,Marabá Paulista
35,3528809,Maracaí
35,3528858,Marapoama
35,3528908,Mariápolis
35,3529005,Marília
35,3529104,Marinópolis
35,3529203,Martinópolis
35,3529302,Matão
35,3529401,Mauá
35,3529500,Mendonça
35,3529609,Meridiano
35,3529658,Mesópolis
35,3529708,Miguelópolis
35,3529807,Mineiros do Tietê
35,3529906,Miracatu
35,3530003,Mira Estrela
35,3530102,Mirandópolis
35,3530201,Mirante do Paranapanema
35,3530300,Mirassol
35,3530409,Mirassolândia
35,3530508,Mococa
35,3530607,Mogi das Cruzes
35,3530706,Mogi Guaçu
35,3530805,Mogi Mirim
35,3530904,Mombuca
35,3531001,Monções
35,3531100,Mongaguá
35,3531209,Monte Alegre do Sul
35,3531308,Monte Alto
35,3531407,Monte Aprazível
35,3531506,Monte Azul Paulista
35,3531605,Monte Castelo
35,3531704,Monteiro Lobato
35,3531803,Monte Mor
35,3531902,Morro Agudo
35,3532009,Morungaba
35,3532058,Motuca
35,3532108,Murutinga do Sul
35,3532157,Nantes
35,3532207,Narandiba
35,3532306,Natividade da Serra
35,3532405,Nazaré Paulista
35,3532504,Neves Paulista
35,3532603,Nhandeara
35,3532702,Nipoã
35,3532801,Nova Aliança
35,3532827,Nova Campina
35,3532843,Nova Canaã Paulista
35,3532868,Nova Castilho
35,3532900,Nova Europa
35,3533007,Nova Granada
35,3533106,Nova Guataporanga
35,3533205,Nova Independência
35,3533254,Novais
35,3533304,Nova Luzitânia
35,3533403,Nova Odessa
35,3533502,Novo Horizonte
35,3533601,Nuporanga
35,3533700,Ocauçu
35,3533809,Óleo
35,3533908,Olímpia
35,3534005,Onda Verde
35,3534104,Oriente
35,3534203,Orindiúva
35,3534302,Orlândia
35,3534401,Osasco
35,3534500,Oscar Bressane
35,3534609,Osvaldo Cruz
35,3534708,Ourinhos
35,3534757,Ouroeste
35,3534807,Ouro Verde
35,3534906,Pacaembu
35,3535002,Palestina
35,3535101,Palmares Paulista
35,3535200,Palmeira D'oeste
35,3535309,Palmital
35,3535408,Panorama
35,3535507,Paraguaçu Paulista
35,3535606,Paraibuna
35,3535705,Paraíso
35,3535804,Paranapanema
35,3535903,Paranapuã
35,3536000,Parapuã
35,3536109,Pardinho
35,3536208,Pariquera-Açu
35,3536257,Parisi
35,3536307,Patrocínio Paulista
35,3536406,Paulicéia
35,3536505,Paulínia
35,3536570,Paulistânia
35,3536604,Paulo de Faria
35,3536703,Pederneiras
35,3536802,Pedra Bela
35,3536901,Pedranópolis
35,3537008,Pedregulho
35,3537107,Pedreira
35,3537156,Pedrinhas Paulista
35,3537206,Pedro de Toledo
35,3537305,Penápolis
35,3537404,Pereira Barreto
35,3537503,Pereiras
35,3537602,Peruíbe
35,3537701,Piacatu
35,3537800,Piedade
35,3537909,Pilar do Sul
35,3538006,Pindamonhangaba
35,3538105,Pindorama
35,3538204,Pinhalzinho
35,3538303,Piquerobi
35,3538501,Piquete
35,3538600,Piracaia
35,3538709,Piracicaba
35,3538808,Piraju
35,3538907,Pirajuí
35,3539004,Pirangi
35,3539103,Pirapora do Bom Jesus
35,3539202,Pirapozinho
35,3539301,Pirassununga
35,3539400,Piratininga
35,3539509,Pitangueiras
35,3539608,Planalto
35,3539707,Platina
35,3539806,Poá
35,3539905,Poloni
35,3540002,Pompéia
35,3540101,Pongaí
35,3540200,Pontal
35,3540259,Pontalinda
35,3540309,Pontes Gestal
35,3540408,Populina
35,3540507,Porangaba
35,3540606,Porto Feliz
35,3540705,Porto Ferreira
35,3540754,Potim
35,3540804,Potirendaba
35,3540853,Pracinha
35,3540903,Pradópolis
35,3541000,Praia Grande
35,3541059,Pratânia
35,3541109,Presidente Alves
35,3541208,Presidente Bernardes
35,3541307,Presidente Epitácio
35,3541406,Presidente Prudente
35,3541505,Presidente Venceslau
35,3541604,Promissão
35,3541653,Quadra
35,3541703,Quatá
35,3541802,Queiroz
35,3541901,Queluz
35,3542008,Quintana
35,3542107,Rafard
35,3542206,Rancharia
35,3542305,Redenção da Serra
35,3542404,Regente Feijó
35,3542503,Reginópolis
35,3542602,Registro
35,3542701,Restinga
35,3542800,Ribeira
35,3542909,Ribeirão Bonito
35,3543006,Ribeirão Branco
35,3543105,Ribeirão Corrente
35,3543204,Ribeirão do Sul
35,3543238,Ribeirão dos Índios
35,3543253,Ribeirão Grande
35,3543303,Ribeirão Pires
35,3543402,Ribeirão Preto
35,3543501,Riversul
35,3543600,Rifaina
35,3543709,Rincão
35,3543808,Rinópolis
35,3543907,Rio Claro
35,3544004,Rio das Pedras
35,3544103,Rio Grande da Serra
35,3544202,Riolândia
35,3544251,Rosana
35,3544301,Roseira
35,3544400,Rubiácea
35,3544509,Rubinéia
35,3544608,Sabino
35,3544707,Sagres
35,3544806,Sales
35,3544905,Sales Oliveira
35,3545001,Salesópolis
35,3545100,Salmourão
35,3545159,Saltinho
35,3545209,Salto
35,3545308,Salto de Pirapora
35,3545407,Salto Grande
35,3545506,Sandovalina
35,3545605,Santa Adélia
35,3545704,Santa Albertina
35,3545803,Santa Bárbara D'oeste
35,3546009,Santa Branca
35,3546108,Santa Clara D'oeste
35,3546207,Santa Cruz da Conceição
35,3546256,Santa Cruz da Esperança
35,3546306,Santa Cruz das Palmeiras
35,3546405,Santa Cruz do Rio Pardo
35,3546504,Santa Ernestina
35,3546603,Santa Fé do Sul
35,3546702,Santa Gertrudes
35,3546801,Santa Isabel
35,3546900,Santa Lúcia
35,3547007,Santa Maria da Serra
35,3547106,Santa Mercedes
35,3547205,Santana da Ponte Pensa
35,3547304,Santana de Parnaíba
35,3547403,Santa Rita D'oeste
35,3547502,Santa Rita do Passa Quatro
35,3547601,Santa Rosa de Viterbo
35,3547650,Santa Salete
35,3547700,Santo Anastácio
35,3547809,Santo André
35,3547908,Santo Antônio da Alegria
35,3548005,Santo Antônio de Posse
35,3548054,Santo Antônio do Aracanguá
35,3548104,Santo Antônio do Jardim
35,3548203,Santo Antônio do Pinhal
35,3548302,Santo Expedito
35,3548401,Santópolis do Aguapeí
35,3548500,Santos
35,3548609,São Bento do Sapucaí
35,3548708,São Bernardo do Campo
35,3548807,São Caetano do Sul
35,3548906,São Carlos
35,3549003,São Francisco
35,3549102,São João da Boa Vista
35,3549201,São João das Duas Pontes
35,3549250,São João de Iracema
35,3549300,São João do Pau D'alho
35,3549409,São Joaquim da Barra
35,3549508,São José da Bela Vista
35,3549607,São José do Barreiro
35,3549706,São José do Rio Pardo
35,3549805,São José do Rio Preto
35,3549904,São José dos Campos
35,3549953,São Lourenço da Serra
35,3550001,São Luís do Paraitinga
35,3550100,São Manuel
35,3550209,São Miguel Arcanjo
35,3550308,São Paulo
35,3550407,São Pedro
35,3550506,São Pedro do Turvo
35,3550605,São Roque
35,3550704,São Sebastião
35,3550803,São Sebastião da Grama
35,3550902,São Simão
35,3551009,São Vicente
35,3551108,Sarapuí
35,3551207,Sarutaiá
35,3551306,Sebastianópolis do Sul
35,3551405,Serra Azul
35,3551504,Serrana
35,3551603,Serra Negra
35,3551702,Sertãozinho
35,3551801,Sete Barras
35,3551900,Severínia
35,3552007,Silveiras
35,3552106,Socorro
35,3552205,Sorocaba
35,3552304,Sud Mennucci
35,3552403,Sumaré
35,3552502,Suzano
35,3552551,Suzanápolis
35,3552601,Tabapuã
35,3552700,Tabatinga
35,3552809,Taboão da Serra
35,3552908,Taciba
35,3553005,Taguaí
35,3553104,Taiaçu
35,3553203,Taiúva
35,3553302,Tambaú
35,3553401,Tanabi
35,3553500,Tapiraí
35,3553609,Tapiratiba
35,3553658,Taquaral
35,3553708,Taquaritinga
35,3553807,Taquarituba
35,3553856,Taquarivaí
35,3553906,Tarabai
35,3553955,Tarumã
35,3554003,Tatuí
35,3554102,Taubaté
35,3554201,Tejupá
35,3554300,Teodoro Sampaio
35,3554409,Terra Roxa
35,3554508,Tietê
35,3554607,Timburi
35,3554656,Torre de Pedra
35,3554706,Torrinha
35,3554755,Trabiju
35,3554805,Tremembé
35,3554904,Três Fronteiras
35,3554953,Tuiuti
35,3555000,Tupã
35,3555109,Tupi Paulista
35,3555208,Turiúba
35,3555307,Turmalina
35,3555356,Ubarana
35,3555406,Ubatuba
35,3555505,Ubirajara
35,3555604,Uchoa
35,3555703,União Paulista
35,3555802,Urânia
35,3555901,Uru
35,3556008,Urupês
35,3556107,Valentim Gentil
35,3556206,Valinhos
35,3556305,Valparaíso
35,3556354,Vargem
35,3556404,Vargem Grande do Sul
35,3556453,Vargem Grande Paulista
35,3556503,Várzea Paulista
35,3556602,Vera Cruz
35,3556701,Vinhedo
35,3556800,Viradouro
35,3556909,Vista Alegre do Alto
35,3556958,Vitória Brasil
35,3557006,Votorantim
35,3557105,Votuporanga
35,3557154,Zacarias
35,3557204,Chavantes
35,3557303,Estiva Gerbi
41,4100103,Abatiá
41,4100202,Adrianópolis
41,4100301,Agudos do Sul
41,4100400,Almirante Tamandaré
41,4100459,Altamira do Paraná
41,4100509,Altônia
41,4100608,Alto Paraná
41,4100707,Alto Piquiri
41,4100806,Alvorada do Sul
41,4100905,Amaporã
41,4101002,Ampére
41,4101051,Anahy
41,4101101,Andirá
41,4101150,Ângulo
41,4101200,Antonina
41,4101309,Antônio Olinto
41,4101408,Apucarana
41,4101507,Arapongas
41,4101606,Arapoti
41,4101655,Arapuã
41,4101705,Araruna
41,4101804,Araucária
41,4101853,Ariranha do Ivaí
41,4101903,Assaí
41,4102000,Assis Chateaubriand
41,4102109,Astorga
41,4102208,Atalaia
41,4102307,Balsa Nova
41,4102406,Bandeirantes
41,4102505,Barbosa Ferraz
41,4102604,Barracão
41,4102703,Barra do Jacaré
41,4102752,Bela Vista da Caroba
41,4102802,Bela Vista do Paraíso
41,4102901,Bituruna
41,4103008,Boa Esperança
41,4103024,Boa Esperança do Iguaçu
41,4103040,Boa Ventura de São Roque
41,4103057,Boa Vista da Aparecida
41,4103107,Bocaiúva do Sul
41,4103156,Bom Jesus do Sul
41,4103206,Bom Sucesso
41,4103222,Bom Sucesso do Sul
41,4103305,Borrazópolis
41,4103354,Braganey
41,4103370,Brasilândia do Sul
41,4103404,Cafeara
41,4103453,Cafelândia
41,4103479,Cafezal do Sul
41,4103503,Califórnia
41,4103602,Cambará
41,4103701,Cambé
41,4103800,Cambira
41,4103909,Campina da Lagoa
41,4103958,Campina do Simão
41,4104006,Campina Grande do Sul
41,4104055,Campo Bonito
41,4104105,Campo do Tenente
41,4104204,Campo Largo
41,4104253,Campo Magro
41,4104303,Campo Mourão
41,4104402,Cândido de Abreu
41,4104428,Candói
41,4104451,Cantagalo
41,4104501,Capanema
41,4104600,Capitão Leônidas Marques
41,4104659,Carambeí
41,4104709,Carlópolis
41,4104808,Cascavel
41,4104907,Castro
41,4105003,Catanduvas
41,4105102,Centenário do Sul
41,4105201,Cerro Azul
41,4105300,Céu Azul
41,4105409,Chopinzinho
41,4105508,Cianorte
41,4105607,Cidade Gaúcha
41,4105706,Clevelândia
41,4105805,Colombo
41,4105904,Colorado
41,4106001,Congonhinhas
41,4106100,Conselheiro Mairinck
41,4106209,Contenda
41,4106308,Corbélia
41,4106407,Cornélio Procópio
41,4106456,Coronel domingos Soares
41,4106506,Coronel Vivida
41,4106555,Corumbataí do Sul
41,4106571,Cruzeiro do Iguaçu
41,4106605,Cruzeiro do Oeste
41,4106704,Cruzeiro do Sul
41,4106803,Cruz Machado
41,4106852,Cruzmaltina
41,4106902,Curitiba
41,4107009,Curiúva
41,4107108,Diamante do Norte
41,4107124,Diamante do Sul
41,4107157,Diamante D'oeste
41,4107207,dois Vizinhos
41,4107256,douradina
41,4107306,doutor Camargo
41,4107405,Enéas Marques
41,4107504,Engenheiro Beltrão
41,4107520,Esperança Nova
41,4107538,Entre Rios do Oeste
41,4107546,Espigão Alto do Iguaçu
41,4107553,Farol
41,4107603,Faxinal
41,4107652,Fazenda Rio Grande
41,4107702,Fênix
41,4107736,Fernandes Pinheiro
41,4107751,Figueira
41,4107801,Floraí
41,4107850,Flor da Serra do Sul
41,4107900,Floresta
41,4108007,Florestópolis
41,4108106,Flórida
41,4108205,Formosa do Oeste
41,4108304,Foz do Iguaçu
41,4108320,Francisco Alves
41,4108403,Francisco Beltrão
41,4108452,Foz do Jordão
41,4108502,General Carneiro
41,4108551,Godoy Moreira
41,4108601,Goioerê
41,4108650,Goioxim
41,4108700,Grandes Rios
41,4108809,Guaíra
41,4108908,Guairaçá
41,4108957,Guamiranga
41,4109005,Guapirama
41,4109104,Guaporema
41,4109203,Guaraci
41,4109302,Guaraniaçu
41,4109401,Guarapuava
41,4109500,Guaraqueçaba
41,4109609,Guaratuba
41,4109658,Honório Serpa
41,4109708,Ibaiti
41,4109757,Ibema
41,4109807,Ibiporã
41,4109906,Icaraíma
41,4110003,Iguaraçu
41,4110052,Iguatu
41,4110078,Imbaú
41,4110102,Imbituva
41,4110201,Inácio Martins
41,4110300,Inajá
41,4110409,Indianópolis
41,4110508,Ipiranga
41,4110607,Iporã
41,4110656,Iracema do Oeste
41,4110706,Irati
41,4110805,Iretama
41,4110904,Itaguajé
41,4110953,Itaipulândia
41,4111001,Itambaracá
41,4111100,Itambé
41,4111209,Itapejara D'oeste
41,4111258,Itaperuçu
41,4111308,Itaúna do Sul
41,4111407,Ivaí
41,4111506,Ivaiporã
41,4111555,Ivaté
41,4111605,Ivatuba
41,4111704,Jaboti
41,4111803,Jacarezinho
41,4111902,Jaguapitã
41,4112009,Jaguariaíva
41,4112108,Jandaia do Sul
